"ID","plot","species","WD","dbh_2023_cm","date","gf_sap_flux_kg_day_cm","gf_cleaned_bl_sap_flux_Kg_day"
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-06-21,0.30716450871203,14.4720694684815
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-06-22,0.293940596252581,13.8490242457091
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-06-23,0.290956295907184,13.7084188024094
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-06-24,0.340490245851344,16.0422130537245
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-06-25,0.322790182416574,15.2082737789736
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-06-26,0.314186153297036,14.8028945649202
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-06-27,0.327774682184107,15.4431187068718
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-06-28,0.290443332675224,13.684250516956
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-06-29,0.313490487601547,14.7701182447842
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-06-30,0.315626978488321,14.8707791077916
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-07-01,0.322848805973578,15.2110358304652
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-07-02,0.307078419493681,14.468013371136
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-07-03,0.31297156066206,14.7456689789859
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-07-04,0.367303174399358,17.3055053729686
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-07-05,0.320457032115497,15.0983472989282
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-07-06,0.319155949328994,15.0370467256638
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-07-07,0.336917756232996,15.8738950467095
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-07-08,0.358062562279787,16.8701335225993
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-07-09,0.32223610958096,15.1821686127185
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-07-10,0.320826755408838,15.1157668283126
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-07-11,0.375429476327163,17.6883764491687
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-07-12,0.341014200496634,16.066899200105
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-07-13,0.281759523389375,13.275112456824
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-07-14,0.306917820778993,14.4604467555616
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-07-15,0.304888073662604,14.3648151300363
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-07-16,0.320514927472057,15.1010750412236
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-07-17,0.271049386491397,12.7705038812616
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-07-18,0.291298655930665,13.7245491101192
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-07-19,0.312053748176693,14.7024262029797
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-07-20,0.314834372051919,14.8334354203425
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-07-21,0.31102785115248,14.654091019126
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-07-22,0.331197754103189,15.6043968923507
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-07-23,0.291856326932259,13.7508238041243
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-07-24,0.297414657660749,14.0127048032306
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-07-25,0.299543189220654,14.112990662199
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-07-26,0.305513874565863,14.3942997673838
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-07-27,0.303495044874922,14.2991825168432
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-07-28,0.307389779900494,14.4826831305298
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-07-29,0.268871567852871,12.6678958593952
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-07-30,0.276393299822351,13.0222825951612
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-07-31,0.286297776207093,13.4889324398648
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-08-01,0.289745225019639,13.6513591437617
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-08-02,0.298268233685827,14.0529210755576
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-08-03,0.29653138892449,13.9710895574976
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-08-04,0.287255714905577,13.5340657641838
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-08-05,0.28807679983732,13.5727512172055
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-08-06,0.287156025453728,13.529368891233
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-08-07,0.26883650001839,12.6662436368164
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-08-08,0.294788564486836,13.8889763067225
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-08-09,0.298453339731397,14.0616423551148
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-08-10,0.296010665087906,13.9465556308127
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-08-11,0.310541342821059,14.6311691574864
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-08-12,0.299259792937159,14.0996384337171
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-08-13,0.301086666053125,14.1857116417033
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-08-14,0.301540553164833,14.2070965531276
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-08-15,0.289851258293607,13.6563549061734
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-08-16,0.291206481861415,13.7202063247532
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-08-17,0.290580491735343,13.6907127721645
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-08-18,0.28219793692376,13.2957683299655
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-08-19,0.282766483426852,13.3225554237066
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-08-20,0.264538630869182,12.4637493409923
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-08-21,0.273196013976729,12.8716423305601
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-08-22,0.259410486938905,12.2221366119875
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-08-23,0.274087626408197,12.9136506898634
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-08-24,0.2494798157095,11.7542525960143
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-08-25,0.281669516439639,13.2708717753901
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-08-26,0.269795816285324,12.7114418653341
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-08-27,0.26311940905877,12.3968826423702
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-08-28,0.263070993274924,12.3946015305642
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-08-29,0.253979503417079,11.9662555821784
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-08-30,0.24783456578316,11.6767365726729
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-08-31,0.243252160257,11.460836332813
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-09-01,0.264989927006916,12.4850121785627
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-09-02,0.311052553949293,14.6552548924949
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-09-03,0.353872342984281,16.6727111544129
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-09-04,0.323717020458427,15.2519417944744
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-09-05,0.310782467622128,14.6425297631966
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-09-06,0.300759000653087,14.1702736718296
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-09-07,0.284413519799058,13.4001556155244
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-09-08,0.301933219705659,14.2255970546361
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-09-09,0.283706544214753,13.3668464294747
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-09-10,0.277064235360595,13.0538937528404
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-09-11,0.257331984107609,12.1242078587891
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-09-12,0.277009648449734,13.051321888111
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-09-13,0.282480052414372,13.3090602138339
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-09-14,0.260589142210092,12.277669007431
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-09-15,0.243838721093429,11.4884721726693
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-09-16,0.217494764764408,10.2472755003491
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-09-17,0.226044222407796,10.6500835768804
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-09-18,0.227719524595571,10.729015513854
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-09-19,0.211267456382499,9.95387558939411
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-09-20,0.211706366826627,9.9745548744603
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-09-21,0.149017384339681,7.02096068070515
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-09-22,0.175162834820866,8.25280474118934
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-09-23,0.195618691700506,9.2165833464741
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-09-24,0.312341351881435,14.7159766643005
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-09-25,0.27374835496162,12.8976659005916
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-09-26,0.232967819669399,10.9762891693228
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-09-27,0.195624858050454,9.21687387432571
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-09-28,0.198595201534052,9.356821739462
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-09-29,0.22000342591333,10.3654711817848
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-09-30,0.192660665735756,9.07721582178533
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-10-01,0.188755879584023,8.89324164884329
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-10-02,0.195007548337453,9.18778929978432
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-10-03,0.186388897219754,8.7817211696382
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-10-04,0.147964585077369,6.97135799670874
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-10-05,0.192885379503281,9.08780322092132
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-10-06,0.200326314745149,9.43838321527785
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-10-07,0.145639243946901,6.86179944608338
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-10-08,0.141265702464138,6.65573984490342
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-10-09,0.131408347175093,6.19131011271617
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-10-10,0.125799715495153,5.92705918204854
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-10-11,0.119238620458935,5.61793289805304
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-10-12,0.106931094627721,5.03806327196468
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-10-13,0.144085963894239,6.78861658742441
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-10-14,0.120805776064066,5.6917695039828
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-10-15,0.139557696619209,6.57526707367077
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-10-16,0.142528050223506,6.71521541564421
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-10-17,0.171748940201923,8.0919589446141
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-10-18,0.151750062460535,7.14971093172151
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-10-19,0.138990712099992,6.54855357286928
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-10-20,0.147065549312235,6.92899988671025
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-10-21,0.134879344760509,6.35484631809256
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-10-22,0.124724430177745,5.87639706656776
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-10-23,0.128632302034626,6.0605166226449
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-10-24,0.125977536002716,5.93543720315898
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-10-25,0.152698370560441,7.19439050996091
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-10-26,0.16582518413025,7.81286091423597
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-10-27,0.158398920981742,7.46297219620966
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-10-28,0.145893634761337,6.87378508060248
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-10-29,0.131141599389716,6.17874227896243
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-10-30,0.130830630254354,6.16409095434041
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-10-31,0.181458199229301,8.54941111485632
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-11-01,0.135365048698284,6.37773028068993
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-11-02,0.157867047324116,7.43791294521127
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-11-03,0.151774710149103,7.15087220866298
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-11-04,0.126157027280117,5.94389394266456
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-11-05,0.136854893826533,6.44792440006818
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-11-06,0.103809613878415,4.89099456784286
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-11-07,0.130374194972346,6.14258598575929
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-11-08,0.153969967844731,7.25430187247912
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-11-09,0.140938175813807,6.64030841222833
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-11-10,0.128338010784424,6.04665107732276
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-11-11,0.105565337973668,4.97371558655865
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-11-12,0.156229373356323,7.36075386349315
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-11-13,0.161579977614005,7.61284782070262
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-11-14,0.154131265840752,7.26190143472459
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-11-15,0.144515885521413,6.80887236398057
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-11-16,0.108840187528641,5.12801026877022
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-11-17,0.154393572120378,7.27426000673762
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-11-18,0.142289578948924,6.70397983095229
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-11-19,0.10380159967347,4.89061697822099
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-11-20,0.123544454239662,5.8208024478448
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-11-21,0.109415175638013,5.15510085907728
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-11-22,0.130749362994121,6.16026204376559
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-11-23,0.0936448662192416,4.41208203048638
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-11-24,0.137487001392714,6.47770617611934
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-11-25,0.141160831563299,6.65079884775334
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-11-26,0.112698059102863,5.30977405930944
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-11-27,0.0891572567268356,4.2006481099666
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-11-28,0.120269561383834,5.66650572551149
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-11-29,0.15984428333884,7.53107050784977
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-11-30,0.122470850142568,5.77021954313378
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-12-01,0.227890424510208,10.7370674709214
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-12-02,0.264647926917012,12.4688988291394
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-12-03,0.220153774901461,10.3725548810373
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-12-04,0.306912279454767,14.4601856758246
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-12-05,0.289834901396412,13.6555842502357
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-12-06,0.269643793503813,12.7042793052322
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-12-07,0.197492839121051,9.30488388541993
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-12-08,0.27706370205109,13.0538686259393
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-12-09,0.309133615725144,14.5648440328482
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-12-10,0.277139715511306,13.057450003493
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-12-11,0.211578979906016,9.96855303403873
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-12-12,0.248547098762541,11.7103075956385
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-12-13,0.231042124349448,10.8855599488073
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-12-14,0.187596209214647,8.83860372789168
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-12-15,0.23617521295214,11.1274056462726
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-12-16,0.196347039685645,9.25089949413828
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-12-17,0.214277773555096,10.0957068166627
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-12-18,0.204483986994976,9.63427212796173
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-12-19,0.184637170309964,8.69918847849301
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-12-20,0.123684081504787,5.82738099264171
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-12-21,0.146068262871664,6.8820126917754
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-12-22,0.195480148131548,9.21005586007021
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-12-23,0.1552607652733,7.31511785064771
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-12-24,0.213177759315178,10.0438795968998
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-12-25,0.17626406873122,8.30468942577908
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-12-26,0.176887843839101,8.3340786176874
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-12-27,0.18462233367292,8.69848944967983
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-12-28,0.203539776128606,9.58978559106234
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-12-29,0.186040984155891,8.76532923018419
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-12-30,0.172604751879704,8.13228054981751
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2023-12-31,0.125417854919941,5.90906780408982
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-01-01,0.108387810687732,5.10669651382172
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-01-02,0.180578327289936,8.50795590935989
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-01-03,0.274331781412812,12.9251540637482
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-01-04,0.22745738885046,10.7166649765822
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-01-05,0.0927687115674866,4.3708019651608
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-01-06,0.138239944055063,6.51318110309246
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-01-07,0.307584717763069,14.4918676365818
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-01-08,0.28824608171463,13.5807269403724
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-01-09,0.177604106410341,8.36782536053905
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-01-10,0.245497439856578,11.5666227808552
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-01-11,0.260281436357656,12.2631714325289
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-01-12,0.150905779726392,7.10993251320961
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-01-13,0.0919998856330096,4.33457869711601
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-01-14,0.302786969072176,14.2658214939527
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-01-15,0.260443909248606,12.2708263500011
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-01-16,0.189828561920487,8.94378112476131
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-01-17,0.24747800803418,11.6599373384957
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-01-18,0.297636826724331,14.0231723085273
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-01-19,0.215635899938827,10.1596950015437
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-01-20,0.180371671196033,8.49821929831851
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-01-21,0.201545795132063,9.49583908786181
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-01-22,0.209984994990505,9.893452363959
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-01-23,0.182317751723623,8.58990896879716
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-01-24,0.093579507882033,4.40900266952637
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-01-25,0.285459965215186,13.4494589377757
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-01-26,0.238273058134725,11.2262457152109
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-01-27,0.226243124743899,10.6594548692787
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-01-28,0.277339461686636,13.066861053414
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-01-29,0.253746792216508,11.9552913836293
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-01-30,0.275623787093751,12.9860269687808
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-01-31,0.279375405472724,13.1627846353074
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-02-01,0.190781429163865,8.98867550724787
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-02-02,0.0729680905481165,3.43789482653025
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-02-03,0.312974510992427,14.7458079839321
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-02-04,0.312194796632619,14.7090717072443
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-02-05,0.244092752870838,11.500440891143
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-02-06,0.229409431463855,10.8086355509983
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-02-07,0.169545162923715,7.98812788028634
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-02-08,0.273293979480499,12.8762579796207
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-02-09,0.236419793419867,11.1389290658709
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-02-10,0.105637442611026,4.9771127997498
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-02-11,0.236110389880423,11.12435150437
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-02-12,0.256805224378477,12.0993895507588
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-02-13,0.161424489385876,7.60552198592944
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-02-14,0.292834959968207,13.7969321430719
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-02-15,0.112520349693022,5.3014012725731
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-02-16,0.268306315083954,12.6412639500861
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-02-17,0.220181897341432,10.3738798710454
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-02-18,0.137213020427383,6.46479755077087
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-02-19,0.266592193450228,12.5605030331926
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-02-20,0.32253238018003,15.1961274151504
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-02-21,0.26979302713548,12.7113104544154
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-02-22,0.226105050762528,10.6529495075148
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-02-23,0.205618273699824,9.68771409643185
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-02-24,0.180430560472794,8.50099386920826
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-02-25,0.163369762499066,7.69717361504278
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-02-26,0.164257257914435,7.73898800094965
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-02-27,0.257102611524043,12.1134009593285
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-02-28,0.102071596570728,4.80910780520958
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-02-29,0.201762672197048,9.50605726040962
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-03-01,0.149888171323488,7.06198784811698
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-03-02,0.231141373644651,10.8902360837583
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-03-03,0.0469204520763814,2.21065918321493
"Control_256","Control","Pouteria decorticans",0.691,15.5971844230057,2024-03-04,0.0464532421139855,2.18864656508886
